entity_id,item_id,item_name,price,timing,item type,signature dish
69,694,Mix Non Veg Fried Rice,399,11:00 AM to 12:00 PM,menu,FALSE
69,695,Mutton Fried Rice,329,11:00 AM to 12:00 PM,menu,FALSE
69,696,Prawns Fried Rice,349,11:00 AM to 12:00 PM,menu,FALSE
69,697,Singapore Chicken Fried Rice,259,11:00 AM to 12:00 PM,menu,FALSE
69,698,Special Chicken Fried Rice,309,11:00 AM to 12:00 PM,menu,FALSE
69,699,Special Mutton Fried Rice,399,11:00 AM to 12:00 PM,menu,FALSE
69,700,Special Prawns Fried Rice,349,11:00 AM to 12:00 PM,menu,FALSE
69,701,Thai Chicken Fried Rice,259,11:00 AM to 12:00 PM,menu,FALSE
69,702,Baby Corn Soft Noodles,249,11:00 AM to 12:00 PM,menu,FALSE
69,703,Gobi Soft Noodles,229,11:00 AM to 12:00 PM,menu,FALSE
69,704,Mushroom Soft Noodles,269,11:00 AM to 12:00 PM,menu,FALSE
69,705,Paneer Soft Noodles,269,11:00 AM to 12:00 PM,menu,FALSE
69,706,Thai Soft Noodles,229,11:00 AM to 12:00 PM,menu,FALSE
69,707,Veg Soft Noodles,229,11:00 AM to 12:00 PM,menu,FALSE
69,708,Chicken Soft Noodles,269,11:00 AM to 12:00 PM,menu,FALSE
69,709,Eggs Soft Noodles,239,11:00 AM to 12:00 PM,menu,FALSE
69,710,Mixed Non Veg Noodles,299,11:00 AM to 12:00 PM,menu,FALSE
69,711,Masala Papad,54,11:00 AM to 12:00 PM,menu,FALSE
69,712,Papad Fried,44,11:00 AM to 12:00 PM,menu,FALSE
69,713,Papad Roasted,44,11:00 AM to 12:00 PM,menu,FALSE
70,714,Baby Corn 65,249,10:00 AM to 11:00 PM,menu,FALSE
70,715,Gobi 65,229,10:00 AM to 11:00 PM,menu,FALSE
70,716,Mushroom Fry Semi Gravy,289,10:00 AM to 11:00 PM,menu,FALSE
70,717,Mushroom Pepper Fry,289,10:00 AM to 11:00 PM,menu,FALSE
70,718,Mushroom Roast,289,10:00 AM to 11:00 PM,menu,FALSE
70,719,Paneer 65,289,10:00 AM to 11:00 PM,menu,FALSE
70,720,Paneer Fry [Semi Gravy],289,10:00 AM to 11:00 PM,menu,FALSE
70,721,Veg 65,239,10:00 AM to 11:00 PM,menu,FALSE
70,722,Baby Corn Manchurian,249,10:00 AM to 11:00 PM,menu,FALSE
70,723,Baby Corn Salt And Pepper,249,10:00 AM to 11:00 PM,menu,FALSE
70,724,Chilli Baby Corn,249,10:00 AM to 11:00 PM,menu,FALSE
70,725,Chilli Gobi,239,10:00 AM to 11:00 PM,menu,FALSE
70,726,Chilli Mushroom,289,10:00 AM to 11:00 PM,menu,FALSE
70,727,Chilli Paneer,289,10:00 AM to 11:00 PM,menu,FALSE
70,728,Gobhi Salt And Pepper,239,10:00 AM to 11:00 PM,menu,FALSE
70,729,Gobi Manchurian,229,10:00 AM to 11:00 PM,menu,FALSE
70,730,Kaju Salt And Pepper,269,10:00 AM to 11:00 PM,menu,FALSE
70,731,Mushroom Manchurian,289,10:00 AM to 11:00 PM,menu,FALSE
70,732,Mushroom Salt And Pepper,289,10:00 AM to 11:00 PM,menu,FALSE
70,733,Paneer Manchurian,289,10:00 AM to 11:00 PM,menu,FALSE
70,734,Paneer Salt And Pepper,289,10:00 AM to 11:00 PM,menu,FALSE
70,735,Veg Manchurian,229,10:00 AM to 11:00 PM,menu,FALSE
70,736,Egg 65,199,10:00 AM to 11:00 PM,menu,FALSE
70,737,Egg Burji,199,10:00 AM to 11:00 PM,menu,FALSE
70,738,Omelette,129,10:00 AM to 11:00 PM,menu,FALSE
70,739,Chilli Egg,199,10:00 AM to 11:00 PM,menu,FALSE
70,740,AP Chicken Dry [Bone],269,10:00 AM to 11:00 PM,menu,FALSE
70,741,AP Mutton Dry [Bone],399,10:00 AM to 11:00 PM,menu,FALSE
70,742,AP Prawns Dry,399,10:00 AM to 11:00 PM,menu,FALSE
70,743,Apollo Chicken [Bone Less],309,10:00 AM to 11:00 PM,menu,FALSE
70,744,Apollo Fish,349,10:00 AM to 11:00 PM,menu,FALSE
70,745,Boneless Chicken Fry,309,10:00 AM to 11:00 PM,menu,FALSE
70,746,Boneless Chicken Majestic,319,10:00 AM to 11:00 PM,menu,FALSE
70,747,Butter Garlic Chicken,309,10:00 AM to 11:00 PM,menu,FALSE
70,748,Chicken 555,319,10:00 AM to 11:00 PM,menu,FALSE
70,749,Chicken 64 [750 Ml],369,10:00 AM to 11:00 PM,menu,FALSE
70,750,Chicken 65,309,10:00 AM to 11:00 PM,menu,FALSE
70,751,Chicken 88 With Bone,299,10:00 AM to 11:00 PM,menu,FALSE
70,752,Chicken Finger,279,10:00 AM to 11:00 PM,menu,FALSE
70,753,Chicken Fry [Bone],269,10:00 AM to 11:00 PM,menu,FALSE
70,754,Chicken Kabab [Bone Less],309,10:00 AM to 11:00 PM,menu,FALSE
70,755,Chicken Maharaja [Bone Less],309,10:00 AM to 11:00 PM,menu,FALSE
70,756,Chicken Pepper Fry [Boneless],309,10:00 AM to 11:00 PM,menu,FALSE
70,757,Chicken Rayalaseema Dry [Bone Less],309,10:00 AM to 11:00 PM,menu,FALSE
70,758,Chicken Roast [Boneless],309,10:00 AM to 11:00 PM,menu,FALSE
70,759,Chicken Roast [Bone],279,10:00 AM to 11:00 PM,menu,FALSE
70,760,Chinese Finger Chicken,309,10:00 AM to 11:00 PM,menu,FALSE
70,761,Dragon Chicken,309,10:00 AM to 11:00 PM,menu,FALSE
70,762,Finger Fish,349,10:00 AM to 11:00 PM,menu,FALSE
70,763,Fish 2000,329,10:00 AM to 11:00 PM,menu,FALSE
70,764,Fish Fry,349,10:00 AM to 11:00 PM,menu,FALSE
70,765,Fish Roast [Boneless],349,10:00 AM to 11:00 PM,menu,FALSE
70,766,Ginger Chicken Dry,309,10:00 AM to 11:00 PM,menu,FALSE
70,767,Ginger Mutton Dry,389,10:00 AM to 11:00 PM,menu,FALSE
70,768,Gongura Chicken Dry,309,10:00 AM to 11:00 PM,menu,FALSE
70,769,Gongura Mutton Dry,399,10:00 AM to 11:00 PM,menu,FALSE
70,770,Half Wings With Bone,359,10:00 AM to 11:00 PM,menu,FALSE
70,771,Hot Garlic Butter Chicken,309,10:00 AM to 11:00 PM,menu,FALSE
70,772,Lemon Chicken [750 Ml],349,10:00 AM to 11:00 PM,menu,FALSE
70,773,Loose Prawns,399,10:00 AM to 11:00 PM,menu,FALSE
70,774,Mongolian Chicken Dry,269,10:00 AM to 11:00 PM,menu,FALSE
70,775,Mutton 65,399,10:00 AM to 11:00 PM,menu,FALSE
70,776,Mutton Fry [Bone],399,10:00 AM to 11:00 PM,menu,FALSE
70,777,Mutton Fry [Boneless],399,10:00 AM to 11:00 PM,menu,FALSE
70,778,Mutton Maharaja [Bone Less],399,10:00 AM to 11:00 PM,menu,FALSE
70,779,Mutton Rayalaseema Dry,359,10:00 AM to 11:00 PM,menu,FALSE
70,780,Mutton Roast [Boneless],399,10:00 AM to 11:00 PM,menu,FALSE
70,781,Mutton Roast [Bone],399,10:00 AM to 11:00 PM,menu,FALSE
70,782,Prawns Fry,399,10:00 AM to 11:00 PM,menu,FALSE
70,783,Prawns Pepper Fry,399,10:00 AM to 11:00 PM,menu,FALSE
70,784,Prawns Pepper Roast,399,10:00 AM to 11:00 PM,menu,FALSE
70,785,Prawns Roast,399,10:00 AM to 11:00 PM,menu,FALSE
70,786,Red Pepper Chicken,309,10:00 AM to 11:00 PM,menu,FALSE
70,787,T9 Special Chicken Dry,329,10:00 AM to 11:00 PM,menu,FALSE
70,788,Thai Chicken Dry,309,10:00 AM to 11:00 PM,menu,FALSE
70,789,Chicken Drums Of Heaven,359,10:00 AM to 11:00 PM,menu,FALSE
70,790,Chicken Drumstick Full Dry,339,10:00 AM to 11:00 PM,menu,FALSE
70,791,Chicken Lollypop [Saucy] With Bone,349,10:00 AM to 11:00 PM,menu,FALSE
70,792,Chicken Manchurian,309,10:00 AM to 11:00 PM,menu,FALSE
70,793,Chicken Salt And Pepper,309,10:00 AM to 11:00 PM,menu,FALSE
70,794,Chilli Chicken,309,10:00 AM to 11:00 PM,menu,FALSE
70,795,Chilli Fish,339,10:00 AM to 11:00 PM,menu,FALSE
70,796,Chilli Mutton,389,10:00 AM to 11:00 PM,menu,FALSE
70,797,Chilli Prawns,389,10:00 AM to 11:00 PM,menu,FALSE
70,798,Double Star Chicken With Bone,319,10:00 AM to 11:00 PM,menu,FALSE
70,799,Mutton Salt And Pepper,389,10:00 AM to 11:00 PM,menu,FALSE
70,800,Chicken Tikka,339,10:00 AM to 11:00 PM,menu,FALSE
70,801,Kalmi Kabab With Bone,289,10:00 AM to 11:00 PM,menu,FALSE
70,802,Reshmi Kabab,299,10:00 AM to 11:00 PM,menu,FALSE
70,803,Tandoori Chicken With Bone,349,10:00 AM to 11:00 PM,menu,FALSE
70,804,Tangdi Kabab With Bone,289,10:00 AM to 11:00 PM,menu,FALSE
70,805,Aloo Gobi Masala,249,10:00 AM to 11:00 PM,menu,FALSE
70,806,Aloo Palak,249,10:00 AM to 11:00 PM,menu,FALSE
70,807,Aloo Paneer Curry,289,10:00 AM to 11:00 PM,menu,FALSE
70,808,Aloo Tomato Curry,249,10:00 AM to 11:00 PM,menu,FALSE
70,809,Baby Corn Masala,269,10:00 AM to 11:00 PM,menu,FALSE
70,810,Butter Mushroom Masala,289,10:00 AM to 11:00 PM,menu,FALSE
70,811,Capsicum Masala,249,10:00 AM to 11:00 PM,menu,FALSE
70,812,Dal Fry,199,10:00 AM to 11:00 PM,menu,FALSE
70,813,Dal Tadka,199,10:00 AM to 11:00 PM,menu,FALSE
70,814,Ginger Mushroom Curry,269,10:00 AM to 11:00 PM,menu,FALSE
70,815,Kadai Kaju Gobi Masala,289,10:00 AM to 11:00 PM,menu,FALSE
70,816,Kadai Mushroom,269,10:00 AM to 11:00 PM,menu,FALSE
70,817,Kadai Vegetable,249,10:00 AM to 11:00 PM,menu,FALSE
70,818,Kaju Masala,289,10:00 AM to 11:00 PM,menu,FALSE
70,819,Kaju Mushroom Curry,299,10:00 AM to 11:00 PM,menu,FALSE
70,820,Kaju Paneer Curry,299,10:00 AM to 11:00 PM,menu,FALSE
70,821,Kaju Tomato Curry,289,10:00 AM to 11:00 PM,menu,FALSE
70,822,Methi Chaman,289,10:00 AM to 11:00 PM,menu,FALSE
70,823,Mixed Veg Curry,249,10:00 AM to 11:00 PM,menu,FALSE
70,824,Mushroom Masala,289,10:00 AM to 11:00 PM,menu,FALSE
70,825,Palak Paneer,289,10:00 AM to 11:00 PM,menu,FALSE
70,826,Paneer Butter Masala,289,10:00 AM to 11:00 PM,menu,FALSE
70,827,Paneer Chatpata,289,10:00 AM to 11:00 PM,menu,FALSE
70,828,Paneer Hyderabadi,289,10:00 AM to 11:00 PM,menu,FALSE
70,829,Paneer Kadai,289,10:00 AM to 11:00 PM,menu,FALSE
70,830,Paneer Shahi Kurma,289,10:00 AM to 11:00 PM,menu,FALSE
70,831,Plain Palak,199,10:00 AM to 11:00 PM,menu,FALSE
70,832,Tomato Curry,249,10:00 AM to 11:00 PM,menu,FALSE
70,833,Veg Chatpata,229,10:00 AM to 11:00 PM,menu,FALSE
70,834,Veg Hyderabadi,249,10:00 AM to 11:00 PM,menu,FALSE
70,835,Veg Jaipuri,249,10:00 AM to 11:00 PM,menu,FALSE
70,836,Veg Kolhapuri,249,10:00 AM to 11:00 PM,menu,FALSE
70,837,AP Chicken Curry,289,10:00 AM to 11:00 PM,menu,FALSE
70,838,AP Mutton Curry [Bone],399,10:00 AM to 11:00 PM,menu,FALSE
70,839,Bone Chicken Afghani Curry,279,10:00 AM to 11:00 PM,menu,FALSE
70,840,Boneless Chicken Chettinad Curry,309,10:00 AM to 11:00 PM,menu,FALSE
70,841,Butter Chicken Masala,309,10:00 AM to 11:00 PM,menu,FALSE
70,842,Butter Prawns Masala,359,10:00 AM to 11:00 PM,menu,FALSE
70,843,Chicken Curry With Bone,289,10:00 AM to 11:00 PM,menu,FALSE
70,844,Chicken Hyderabadi With Bone,289,10:00 AM to 11:00 PM,menu,FALSE
70,845,Chicken Kolhapuri [Bone Less],309,10:00 AM to 11:00 PM,menu,FALSE
70,846,Chicken Mughlai,279,10:00 AM to 11:00 PM,menu,FALSE
70,847,Chicken Navabi [Bone Less],309,10:00 AM to 11:00 PM,menu,FALSE
70,848,Chicken Rajadhani [Bone Less],309,10:00 AM to 11:00 PM,menu,FALSE
70,849,Chicken Rayalaseema Curry [Boneless],309,10:00 AM to 11:00 PM,menu,FALSE
70,850,Chicken Tikka Masala [Boneless],329,10:00 AM to 11:00 PM,menu,FALSE
70,851,Egg Keema Curry,209,10:00 AM to 11:00 PM,menu,FALSE
70,852,Egg Masala,239,10:00 AM to 11:00 PM,menu,FALSE
70,853,Fish Masala [Boneless],349,10:00 AM to 11:00 PM,menu,FALSE
70,854,Ginger Chicken Curry,309,10:00 AM to 11:00 PM,menu,FALSE
70,855,Ginger Prawns Curry,399,10:00 AM to 11:00 PM,menu,FALSE
70,856,Gongora Chicken Curry With Bone,289,10:00 AM to 11:00 PM,menu,FALSE
70,857,Kadai Chicken With Bone,279,10:00 AM to 11:00 PM,menu,FALSE
70,858,Kadai Fish [Boneless],349,10:00 AM to 11:00 PM,menu,FALSE
70,859,Kadai Mutton [Bone],399,10:00 AM to 11:00 PM,menu,FALSE
70,860,Kadai Prawns Masala,399,10:00 AM to 11:00 PM,menu,FALSE
70,861,Kaju Chicken Curry [Boneless],319,10:00 AM to 11:00 PM,menu,FALSE
70,862,Methi Chicken Curry [Boneless],309,10:00 AM to 11:00 PM,menu,FALSE
70,863,Mutton Curry With Bone,399,10:00 AM to 11:00 PM,menu,FALSE
70,864,Mutton Keema Curry,399,10:00 AM to 11:00 PM,menu,FALSE
70,865,Mutton Keema Fry,399,10:00 AM to 11:00 PM,menu,FALSE
70,866,Mutton Masala [Bone Less],359,10:00 AM to 11:00 PM,menu,FALSE
70,867,Mutton Rayalaseema Curry [Boneless],359,10:00 AM to 11:00 PM,menu,FALSE
70,868,Mutton Roganjosh [Bone],359,10:00 AM to 11:00 PM,menu,FALSE
70,869,Prawns Masala,399,10:00 AM to 11:00 PM,menu,FALSE
70,870,Punjabi Chicken With Bone,289,10:00 AM to 11:00 PM,menu,FALSE
70,871,Tandoori Chicken Masala,329,10:00 AM to 11:00 PM,menu,FALSE
70,872,Tomato Egg Curry,239,10:00 AM to 11:00 PM,menu,FALSE
70,873,Curd Rice,139,10:00 AM to 11:00 PM,menu,FALSE
70,874,Dal Rice,219,10:00 AM to 11:00 PM,menu,FALSE
70,875,Guttivankaya Biryani,249,10:00 AM to 11:00 PM,menu,FALSE
70,876,Mushroom Biryani,269,10:00 AM to 11:00 PM,menu,FALSE
70,877,Special Paneer Biryani And Special Paneer Curry [250 Ml],299,10:00 AM to 11:00 PM,menu,FALSE
70,878,Ulavacharu Veg Biryani [Veg Biryani Rice 1000ml + 250ml Curry],289,10:00 AM to 11:00 PM,menu,FALSE
70,879,Veg Biryani,249,10:00 AM to 11:00 PM,menu,FALSE
70,880,Veg Pulao,249,10:00 AM to 11:00 PM,menu,FALSE
70,881,Avakai Chicken Biryani [1000 Ml],319,10:00 AM to 11:00 PM,menu,FALSE
70,882,Avakai Mutton Biryani [1000 Ml],359,10:00 AM to 11:00 PM,menu,FALSE
70,883,Avakai Prawns Biryani [1000 Ml],359,10:00 AM to 11:00 PM,menu,FALSE
70,884,Chicken Fry Piece Biryani,319,10:00 AM to 11:00 PM,menu,FALSE
70,885,Chicken Keema Biryani [1000 Ml],319,10:00 AM to 11:00 PM,menu,FALSE
70,886,Chicken Tikka Biryani,339,10:00 AM to 11:00 PM,menu,FALSE
70,887,Double Masala Hyderabadi Chicken Dum Biryani [1000 Ml],299,10:00 AM to 11:00 PM,menu,FALSE
70,888,Egg Biryani [2 Pieces Of Eggs + 1000 Ml Of Biryani Rice],249,10:00 AM to 11:00 PM,menu,FALSE
70,889,Gongura Chicken Biryani [1000 Ml],319,10:00 AM to 11:00 PM,menu,FALSE
70,890,Gongura Mutton Biryani [1000 Ml],399,10:00 AM to 11:00 PM,menu,FALSE
70,891,Hyderabadi Chicken Dum Biryani [1000 Ml],299,10:00 AM to 11:00 PM,menu,FALSE
70,892,Mixed Mughlai Biryani,399,10:00 AM to 11:00 PM,menu,FALSE
70,893,Mughlai Chicken Biryani,349,10:00 AM to 11:00 PM,menu,FALSE
70,894,Mughlai Mutton Biryani,399,10:00 AM to 11:00 PM,menu,FALSE
70,895,Mughlai Prawns Biryani [1000 Ml],399,10:00 AM to 11:00 PM,menu,FALSE
70,896,Mutton Fry Piece Biryani,399,10:00 AM to 11:00 PM,menu,FALSE
70,897,Mutton Keema Biryani,399,10:00 AM to 11:00 PM,menu,FALSE
70,898,Prawns Fry Piece Biryani [1000 Ml],399,10:00 AM to 11:00 PM,menu,FALSE
70,899,Special Chicken Biryani [Rice 1000ml And Chicken Curry [250 Ml]],339,10:00 AM to 11:00 PM,menu,FALSE
70,900,Special Fish Biryani [Biryani Rice 1000 Ml] With Fish Curry [250ml],359,10:00 AM to 11:00 PM,menu,FALSE
70,901,Special Mutton Biryani [Biryani Rice 1000ml] With Mutton Curry [250 Ml],399,10:00 AM to 11:00 PM,menu,FALSE
70,902,Special Prawns Biriyani [Biryani Rice 1000ml + Prawns Curry 250ml],399,10:00 AM to 11:00 PM,menu,FALSE
70,903,Tandoori Chicken Biryani,329,10:00 AM to 11:00 PM,menu,FALSE
70,904,Ulavacharu Chicken Biryani [1000 Ml],359,10:00 AM to 11:00 PM,menu,FALSE
70,905,Ulavacharu Mutton Biryani [Biryani Rice 1000ml + 250ml Mutton Curry],399,10:00 AM to 11:00 PM,menu,FALSE
70,906,Chicken Joint Biryani,369,10:00 AM to 11:00 PM,menu,FALSE
70,907,Chicken Lollipop Biryani,329,10:00 AM to 11:00 PM,menu,FALSE
70,908,Hyderabadi Mutton Dum Biryani [1000 Ml],399,10:00 AM to 11:00 PM,menu,FALSE
70,909,Bucket Chicken Biryani [Serves 6-8],1499,10:00 AM to 11:00 PM,menu,FALSE
70,910,Chicken Family Pack Biryani [Serves 4],999,10:00 AM to 11:00 PM,menu,FALSE
70,911,Family Pack Fry Piece Chicken Biryani,1149,10:00 AM to 11:00 PM,menu,FALSE
70,912,Family Pack Mutton Fry Piece Biryani,1299,10:00 AM to 11:00 PM,menu,FALSE
70,913,Family Pack Special Mutton Biryani,1349,10:00 AM to 11:00 PM,menu,FALSE
70,914,Family Pack Veg Biryani,799,10:00 AM to 11:00 PM,menu,FALSE
70,915,Bucket Mutton Biryani [Serves 6-8],1699,10:00 AM to 11:00 PM,menu,FALSE
70,916,Mutton Family Pack Biryani [Serves 4],1299,10:00 AM to 11:00 PM,menu,FALSE
72,917,Gobi Chilli,210,11:00 AM to 10:45 PM,menu,FALSE
72,918,Gobi Manchuria,210,11:00 AM to 10:45 PM,menu,FALSE
72,919,Gobi 65,210,11:00 AM to 10:45 PM,menu,FALSE
72,920,Mushroom Fry,240,11:00 AM to 10:45 PM,menu,FALSE
72,921,Mushroom Manchuria,240,11:00 AM to 10:45 PM,menu,FALSE
72,922,Pepper Mushroom,240,11:00 AM to 10:45 PM,menu,FALSE
72,923,Mushroom Chilli,240,11:00 AM to 10:45 PM,menu,FALSE
72,924,Mushroom 65,240,11:00 AM to 10:45 PM,menu,FALSE
72,925,Mushroom Tikka,240,11:00 AM to 10:45 PM,menu,FALSE
72,926,Babycorn Chilli,220,11:00 AM to 10:45 PM,menu,FALSE
72,927,Babycorn 65,220,11:00 AM to 10:45 PM,menu,FALSE
72,928,Babycorn Manchuria,220,11:00 AM to 10:45 PM,menu,FALSE
72,929,Babycorn Fry,220,11:00 AM to 10:45 PM,menu,FALSE
72,930,R.R. Gobi Dry,210,11:00 AM to 10:45 PM,menu,FALSE
72,931,Crispy Gobi,220,11:00 AM to 10:45 PM,menu,FALSE
72,932,Veg Manchuria,230,11:00 AM to 10:45 PM,menu,FALSE
72,933,Veg Sangrilla,230,11:00 AM to 10:45 PM,menu,FALSE
72,934,Paneer Chilli,250,11:00 AM to 10:45 PM,menu,FALSE
72,935,Paneer 65,250,11:00 AM to 10:45 PM,menu,FALSE
72,936,Paneer Manchuria,250,11:00 AM to 10:45 PM,menu,FALSE
72,937,Paneer Tikka,250,11:00 AM to 10:45 PM,menu,FALSE
72,938,Paneer Majestick,238.1,11:00 AM to 10:45 PM,menu,FALSE
72,939,Chillies Special Veg Snacks,260,11:00 AM to 10:45 PM,menu,FALSE
72,940,Boiled Egg,60,11:00 AM to 10:45 PM,menu,FALSE
72,941,Egg Amlet,60,11:00 AM to 10:45 PM,menu,FALSE
72,942,Egg Curry,170,11:00 AM to 10:45 PM,menu,FALSE
72,943,Egg Burji,170,11:00 AM to 10:45 PM,menu,FALSE
72,944,Egg Chilli,220,11:00 AM to 10:45 PM,menu,FALSE
72,945,Egg 65,220,11:00 AM to 10:45 PM,menu,FALSE
72,946,Egg Manchuria,220,11:00 AM to 10:45 PM,menu,FALSE
72,947,Chicken Chilli,270,11:00 AM to 10:45 PM,menu,FALSE
72,948,Ginger Chicken,290,11:00 AM to 10:45 PM,menu,FALSE
72,949,Lemon Chicken,300,11:00 AM to 10:45 PM,menu,FALSE
72,950,Pepper Chicken,300,11:00 AM to 10:45 PM,menu,FALSE
72,951,Chicken Lollypop,300,11:00 AM to 10:45 PM,menu,FALSE
72,952,Chilli Wings With Sauce,290,11:00 AM to 10:45 PM,menu,FALSE
72,953,Chicken 65,270,11:00 AM to 10:45 PM,menu,FALSE
72,954,Chicken 555,290,11:00 AM to 10:45 PM,menu,FALSE
72,955,Chicken Fry Bone,270,11:00 AM to 10:45 PM,menu,FALSE
72,956,Chicken Fry Boneless,270,11:00 AM to 10:45 PM,menu,FALSE
72,957,Mutton Fry (Bone),320,11:00 AM to 10:45 PM,menu,FALSE
72,958,Fish Chilli,290,11:00 AM to 10:45 PM,menu,FALSE
72,959,Fish 65,290,11:00 AM to 10:45 PM,menu,FALSE
72,960,Garlic Fish,290,11:00 AM to 10:45 PM,menu,FALSE
72,961,Fish Majestick,290,11:00 AM to 10:45 PM,menu,FALSE
72,962,Appollow Fish,290,11:00 AM to 10:45 PM,menu,FALSE
72,963,Plain Biryani,210,11:00 AM to 10:45 PM,menu,FALSE
72,964,Veg Biryani,220,11:00 AM to 10:45 PM,menu,FALSE
72,965,Mushroom Biryani,219.05,11:00 AM to 10:45 PM,menu,FALSE
72,966,Paneer Biryani,230,11:00 AM to 10:45 PM,menu,FALSE
72,967,Egg Biryani,220,11:00 AM to 10:45 PM,menu,FALSE
72,968,Chicken Dum Biryani,270,11:00 AM to 10:45 PM,menu,FALSE
72,969,Special Chicken Biryani Boneless,290,11:00 AM to 10:45 PM,menu,FALSE
72,970,Chicken Biryani FP,270,11:00 AM to 10:45 PM,menu,FALSE
72,971,Chicken Kabab Biryani,290,11:00 AM to 10:45 PM,menu,FALSE
72,972,Chicken Wings Biryani,290,11:00 AM to 10:45 PM,menu,FALSE
72,973,Mutton Dum Biryani,320,11:00 AM to 10:45 PM,menu,FALSE
72,974,Special Mutton Biryani,320,11:00 AM to 10:45 PM,menu,FALSE
72,975,Mutton Biryani,320,11:00 AM to 10:45 PM,menu,FALSE
72,976,Special Fish Biryani,290,11:00 AM to 10:45 PM,menu,FALSE
72,977,Special Prawns Biryani,320,11:00 AM to 10:45 PM,menu,FALSE
72,978,Veg Pack,650,11:00 AM to 10:45 PM,menu,FALSE
72,979,Chicken Mini Pack,800,11:00 AM to 10:45 PM,menu,FALSE
72,980,Mutton Mini Pack,900,11:00 AM to 10:45 PM,menu,FALSE
72,981,Big Pack,1200,11:00 AM to 10:45 PM,menu,FALSE
72,982,Pulka,35,11:00 AM to 10:45 PM,menu,FALSE
72,983,Roti,40,11:00 AM to 10:45 PM,menu,FALSE
72,984,Plain Kulcha,40,11:00 AM to 10:45 PM,menu,FALSE
72,985,Plain Naan,45,11:00 AM to 10:45 PM,menu,FALSE
72,986,Butter Roti,45,11:00 AM to 10:45 PM,menu,FALSE
72,987,Butter Naan,50,11:00 AM to 10:45 PM,menu,FALSE
72,988,Tandoori Roti,30,11:00 AM to 10:45 PM,menu,FALSE
72,989,Butter Chicken Curry,315,11:00 AM to 10:45 PM,menu,FALSE
72,990,Special Chicken Curry,315,11:00 AM to 10:45 PM,menu,FALSE
72,991,Chicken Tikka Masala,315,11:00 AM to 10:45 PM,menu,FALSE
72,992,AP Mutton Curry,320,11:00 AM to 10:45 PM,menu,FALSE
72,993,Prawns Masala Curry,350,11:00 AM to 10:45 PM,menu,FALSE
72,994,Cashew Paneer Masala,250,11:00 AM to 10:45 PM,menu,FALSE
72,995,Veg Fried Rice,180,11:00 AM to 10:45 PM,menu,FALSE
72,996,Gobi Fried Rice,180,11:00 AM to 10:45 PM,menu,FALSE
72,997,Chicken Fried Rice,220,11:00 AM to 10:45 PM,menu,FALSE
72,998,Veg Noodles,180,11:00 AM to 10:45 PM,menu,FALSE
72,999,Sezwan Veg Noodles,210,11:00 AM to 10:45 PM,menu,FALSE
72,1000,Chicken Noodles,220,11:00 AM to 10:45 PM,menu,FALSE
72,1001,Tandoori Chicken,300,11:00 AM to 10:45 PM,menu,FALSE
72,1002,Curd Rice,90,11:00 AM to 10:45 PM,menu,FALSE
72,1003,Raitha,30,11:00 AM to 10:45 PM,menu,FALSE
72,1004,Extra Gravy,30,11:00 AM to 10:45 PM,menu,FALSE
72,1005,Soft Drink (250ml),25,11:00 AM to 10:45 PM,menu,FALSE
71,1006,Gobi Chilli,210,12:00 PM to 11:00 PM,menu,FALSE
71,1007,Gobi Manchuria,200,12:00 PM to 11:00 PM,menu,FALSE
71,1008,Gobi 65,210,12:00 PM to 11:00 PM,menu,FALSE
71,1009,Mushroom Fry,240,12:00 PM to 11:00 PM,menu,FALSE
71,1010,Mushroom Manchuria,240,12:00 PM to 11:00 PM,menu,FALSE
71,1011,Mushroom Chilli,240,12:00 PM to 11:00 PM,menu,FALSE
71,1012,Mushroom 65,240,12:00 PM to 11:00 PM,menu,FALSE
71,1013,Babycorn Chilli,230,12:00 PM to 11:00 PM,menu,FALSE
71,1014,Babycorn Fry,230,12:00 PM to 11:00 PM,menu,FALSE
71,1015,R.R. Gobi Dry,210,12:00 PM to 11:00 PM,menu,FALSE
71,1016,Crispy Gobi,220,12:00 PM to 11:00 PM,menu,FALSE
71,1017,Paneer Chilli,250,12:00 PM to 11:00 PM,menu,FALSE
71,1018,Paneer 65,250,12:00 PM to 11:00 PM,menu,FALSE
71,1019,Paneer Manchuria,250,12:00 PM to 11:00 PM,menu,FALSE
71,1020,Paneer Majestick,250,12:00 PM to 11:00 PM,menu,FALSE
71,1021,Egg Curry,170,12:00 PM to 11:00 PM,menu,FALSE
71,1022,Egg Chilli,220,12:00 PM to 11:00 PM,menu,FALSE
71,1023,Egg 65,220,12:00 PM to 11:00 PM,menu,FALSE
71,1024,Egg Manchuria,220,12:00 PM to 11:00 PM,menu,FALSE
71,1025,Chicken Chilli,270,12:00 PM to 11:00 PM,menu,FALSE
71,1026,Lemon Chicken,300,12:00 PM to 11:00 PM,menu,FALSE
71,1027,Pepper Chicken,300,12:00 PM to 11:00 PM,menu,FALSE
71,1028,Ginger Chicken,270,12:00 PM to 11:00 PM,menu,FALSE
71,1029,Chicken Lollypop,300,12:00 PM to 11:00 PM,menu,FALSE
71,1030,Chilli Wings With Sauce,290,12:00 PM to 11:00 PM,menu,FALSE
71,1031,Chicken 65,270,12:00 PM to 11:00 PM,menu,FALSE
71,1032,Chicken 555,290,12:00 PM to 11:00 PM,menu,FALSE
